ymdhm,수위,유량,해발표고
2022-06-25 0:40,1.71,752.7,3.46
2022-06-25 0:50,1.71,752.7,3.46
2022-06-25 1:00,1.71,752.7,3.46
2022-06-25 1:10,1.71,752.7,3.46
2022-06-25 1:20,1.71,752.7,3.46
2022-06-25 1:30,1.71,752.7,3.46
2022-06-25 1:40,1.71,752.7,3.46
2022-06-25 1:50,1.71,752.7,3.46
2022-06-25 2:00,1.7,743.64,3.45
2022-06-25 2:10,1.7,743.64,3.45
2022-06-25 2:20,1.7,743.64,3.45
2022-06-25 2:30,1.7,743.64,3.45
2022-06-25 2:40,1.69,734.64,3.44
2022-06-25 2:50,1.7,743.64,3.45
2022-06-25 3:00,1.69,734.64,3.44
2022-06-25 3:10,1.69,734.64,3.44
2022-06-25 3:20,1.69,734.64,3.44
2022-06-25 3:30,1.68,725.69,3.43
2022-06-25 3:40,1.69,734.64,3.44
2022-06-25 3:50,1.69,734.64,3.44
2022-06-25 4:00,1.68,725.69,3.43
2022-06-25 4:10,1.69,734.64,3.44
2022-06-25 4:20,1.68,725.69,3.43
2022-06-25 4:30,1.68,725.69,3.43
2022-06-25 4:40,1.68,725.69,3.43
2022-06-25 4:50,1.68,725.69,3.43
2022-06-25 5:00,1.68,725.69,3.43
2022-06-25 5:10,1.67,716.8,3.42
2022-06-25 5:20,1.67,716.8,3.42
2022-06-25 5:30,1.68,725.69,3.43
2022-06-25 5:40,1.71,752.7,3.46
2022-06-25 5:50,1.76,798.84,3.51
2022-06-25 6:00,1.81,846.39,3.56
2022-06-25 6:10,1.86,895.36,3.61
2022-06-25 6:20,1.89,925.42,3.64
2022-06-25 6:30,1.91,945.75,3.66
2022-06-25 6:40,1.89,925.42,3.64
2022-06-25 6:50,1.87,905.32,3.62
2022-06-25 7:00,1.84,875.6,3.59
2022-06-25 7:10,1.8,836.77,3.55
2022-06-25 7:20,1.78,817.69,3.53
2022-06-25 7:30,1.76,798.84,3.51
2022-06-25 7:40,1.68,725.69,3.43
2022-06-25 7:50,1.66,707.97,3.41
2022-06-25 8:00,1.63,681.8,3.38
2022-06-25 8:10,1.63,681.8,3.38
2022-06-25 8:20,1.62,673.2,3.37
2022-06-25 8:30,1.62,673.2,3.37
2022-06-25 8:40,1.61,664.64,3.36
2022-06-25 8:50,1.6,656.15,3.35
2022-06-25 9:00,1.6,656.15,3.35
2022-06-25 9:10,1.57,631,3.32
2022-06-25 9:20,1.57,631,3.32
2022-06-25 9:30,1.55,614.51,3.3
2022-06-25 9:40,1.53,598.25,3.28
2022-06-25 9:50,1.51,582.21,3.26
2022-06-25 10:00,1.48,558.57,3.23
2022-06-25 10:10,1.43,520.3,3.18
2022-06-25 10:20,1.41,505.38,3.16
2022-06-25 10:30,1.39,490.68,3.14
2022-06-25 10:40,1.38,483.42,3.13
2022-06-25 10:50,1.37,476.21,3.12
2022-06-25 11:00,1.36,469.05,3.11
2022-06-25 11:10,1.34,454.91,3.09
2022-06-25 11:20,1.33,447.93,3.08
2022-06-25 11:30,1.33,447.93,3.08
2022-06-25 11:40,1.31,434.12,3.06
2022-06-25 11:50,1.29,420.54,3.04
2022-06-25 12:00,1.29,420.54,3.04
2022-06-25 12:10,1.28,413.83,3.03
2022-06-25 12:20,1.26,400.58,3.01
2022-06-25 12:30,1.26,400.58,3.01
2022-06-25 12:40,1.24,387.55,2.99
2022-06-25 12:50,1.23,381.12,2.98
2022-06-25 13:00,1.22,374.74,2.97
2022-06-25 13:10,1.22,374.74,2.97
2022-06-25 13:20,1.21,368.42,2.96
2022-06-25 13:30,1.2,362.15,2.95
2022-06-25 13:40,1.21,368.42,2.96
2022-06-25 13:50,1.23,381.12,2.98
2022-06-25 14:00,1.25,394.04,3
2022-06-25 14:10,1.24,387.55,2.99
2022-06-25 14:20,1.25,394.04,3
2022-06-25 14:30,1.24,387.55,2.99
2022-06-25 14:40,1.24,387.55,2.99
2022-06-25 14:50,1.24,387.55,2.99
2022-06-25 15:00,1.23,381.12,2.98
2022-06-25 15:10,1.23,381.12,2.98
2022-06-25 15:20,1.23,381.12,2.98
2022-06-25 15:30,1.23,381.12,2.98
2022-06-25 15:40,1.22,374.74,2.97
2022-06-25 15:50,1.22,374.74,2.97
2022-06-25 16:00,1.21,368.42,2.96
2022-06-25 16:10,1.21,368.42,2.96
2022-06-25 16:20,1.21,368.42,2.96
2022-06-25 16:30,1.21,368.42,2.96
2022-06-25 16:40,1.22,374.74,2.97
2022-06-25 16:50,1.23,381.12,2.98
2022-06-25 17:00,1.23,381.12,2.98
2022-06-25 17:10,1.23,381.12,2.98
2022-06-25 17:20,1.23,381.12,2.98
2022-06-25 17:30,1.23,381.12,2.98
2022-06-25 17:40,1.23,381.12,2.98
2022-06-25 17:50,1.22,374.74,2.97
2022-06-25 18:00,1.22,374.74,2.97
2022-06-25 18:10,1.25,394.04,3
2022-06-25 18:20,1.31,434.12,3.06
2022-06-25 18:30,1.36,469.05,3.11
2022-06-25 18:40,1.39,490.68,3.14
2022-06-25 18:50,1.4,498,3.15
2022-06-25 19:00,1.38,483.42,3.13
2022-06-25 19:10,1.35,461.96,3.1
2022-06-25 19:20,1.32,441,3.07
2022-06-25 19:30,1.3,427.3,3.05
2022-06-25 19:40,1.29,420.54,3.04
2022-06-25 19:50,1.26,400.58,3.01
2022-06-25 20:00,1.24,387.55,2.99
2022-06-25 20:10,1.25,394.04,3
2022-06-25 20:20,1.25,394.04,3
2022-06-25 20:30,1.24,387.55,2.99
2022-06-25 20:40,1.24,387.55,2.99
2022-06-25 20:50,1.25,394.04,3
2022-06-25 21:00,1.26,400.58,3.01
2022-06-25 21:10,1.27,407.18,3.02
2022-06-25 21:20,1.27,407.18,3.02
2022-06-25 21:30,1.28,413.83,3.03
2022-06-25 21:40,1.27,407.18,3.02
2022-06-25 21:50,1.27,407.18,3.02
2022-06-25 22:00,1.26,400.58,3.01
2022-06-25 22:10,1.25,394.04,3
2022-06-25 22:20,1.24,387.55,2.99
2022-06-25 22:30,1.23,381.12,2.98
2022-06-25 22:40,1.23,381.12,2.98
2022-06-25 22:50,1.23,381.12,2.98
2022-06-25 23:00,1.23,381.12,2.98
2022-06-25 23:10,1.23,381.12,2.98
2022-06-25 23:20,1.21,368.42,2.96
2022-06-25 23:30,1.21,368.42,2.96
2022-06-25 23:40,1.22,374.74,2.97
2022-06-25 23:50,1.22,374.74,2.97
2022-06-26 0:00,1.21,368.42,2.96
2022-06-26 0:10,1.21,368.42,2.96
2022-06-26 0:20,1.21,368.42,2.96
2022-06-26 0:30,1.2,362.15,2.95
2022-06-26 0:40,1.2,362.15,2.95
2022-06-26 0:50,1.19,355.94,2.94
2022-06-26 1:00,1.19,355.94,2.94
2022-06-26 1:10,1.18,349.79,2.93
2022-06-26 1:20,1.19,355.94,2.94
2022-06-26 1:30,1.18,349.79,2.93
2022-06-26 1:40,1.18,349.79,2.93
2022-06-26 1:50,1.18,349.79,2.93
2022-06-26 2:00,1.17,343.69,2.92
2022-06-26 2:10,1.17,343.69,2.92
2022-06-26 2:20,1.17,343.69,2.92
2022-06-26 2:30,1.16,337.64,2.91
2022-06-26 2:40,1.16,337.64,2.91
2022-06-26 2:50,1.16,337.64,2.91
2022-06-26 3:00,1.15,331.65,2.9
2022-06-26 3:10,1.15,331.65,2.9
2022-06-26 3:20,1.15,331.65,2.9
2022-06-26 3:30,1.15,331.65,2.9
2022-06-26 3:40,1.15,331.65,2.9
2022-06-26 3:50,1.14,325.72,2.89
2022-06-26 4:00,1.14,325.72,2.89
2022-06-26 4:10,1.14,325.72,2.89
2022-06-26 4:20,1.14,325.72,2.89
2022-06-26 4:30,1.14,325.72,2.89
2022-06-26 4:40,1.13,319.84,2.88
2022-06-26 4:50,1.13,319.84,2.88
2022-06-26 5:00,1.12,314.01,2.87
2022-06-26 5:10,1.12,314.01,2.87
2022-06-26 5:20,1.12,314.01,2.87
2022-06-26 5:30,1.12,314.01,2.87
2022-06-26 5:40,1.12,314.01,2.87
2022-06-26 5:50,1.12,314.01,2.87
2022-06-26 6:00,1.13,319.84,2.88
2022-06-26 6:10,1.24,387.55,2.99
2022-06-26 6:20,1.34,454.91,3.09
2022-06-26 6:30,1.46,543.1,3.21
2022-06-26 6:40,1.52,590.2,3.27
2022-06-26 6:50,1.56,622.73,3.31
2022-06-26 7:00,1.61,664.64,3.36
2022-06-26 7:10,1.64,690.47,3.39
2022-06-26 7:20,1.64,690.47,3.39
2022-06-26 7:30,1.66,707.97,3.41
2022-06-26 7:40,1.65,699.19,3.4
2022-06-26 7:50,1.63,681.8,3.38
2022-06-26 8:00,1.61,664.64,3.36
2022-06-26 8:10,1.56,622.73,3.31
2022-06-26 8:20,1.49,566.4,3.24
2022-06-26 8:30,1.44,527.84,3.19
2022-06-26 8:40,1.39,490.68,3.14
2022-06-26 8:50,1.36,469.05,3.11
2022-06-26 9:00,1.36,469.05,3.11
2022-06-26 9:10,1.36,469.05,3.11
2022-06-26 9:20,1.38,483.42,3.13
2022-06-26 9:30,1.4,498,3.15
2022-06-26 9:40,1.39,490.68,3.14
2022-06-26 9:50,1.4,498,3.15
2022-06-26 10:00,1.4,498,3.15
2022-06-26 10:10,1.36,469.05,3.11
2022-06-26 10:20,1.33,447.93,3.08
2022-06-26 10:30,1.3,427.3,3.05
2022-06-26 10:40,1.34,454.91,3.09
2022-06-26 10:50,1.34,454.91,3.09
2022-06-26 11:00,1.32,441,3.07
2022-06-26 11:10,1.31,434.12,3.06
2022-06-26 11:20,1.29,420.54,3.04
2022-06-26 11:30,1.29,420.54,3.04
2022-06-26 11:40,1.28,413.83,3.03
2022-06-26 11:50,1.28,413.83,3.03
2022-06-26 12:00,1.28,413.83,3.03
2022-06-26 12:10,1.29,420.54,3.04
2022-06-26 12:20,1.3,427.3,3.05
2022-06-26 12:30,1.3,427.3,3.05
2022-06-26 12:40,1.3,427.3,3.05
2022-06-26 12:50,1.29,420.54,3.04
2022-06-26 13:00,1.29,420.54,3.04
2022-06-26 13:10,1.29,420.54,3.04
2022-06-26 13:20,1.32,441,3.07
2022-06-26 13:30,1.34,454.91,3.09
2022-06-26 13:40,1.35,461.96,3.1
2022-06-26 13:50,1.35,461.96,3.1
2022-06-26 14:00,1.36,469.05,3.11
2022-06-26 14:10,1.35,461.96,3.1
2022-06-26 14:20,1.35,461.96,3.1
2022-06-26 14:30,1.36,469.05,3.11
2022-06-26 14:40,1.36,469.05,3.11
2022-06-26 14:50,1.36,469.05,3.11
2022-06-26 15:00,1.37,476.21,3.12
2022-06-26 15:10,1.38,483.42,3.13
2022-06-26 15:20,1.37,476.21,3.12
2022-06-26 15:30,1.38,483.42,3.13
2022-06-26 15:40,1.37,476.21,3.12
2022-06-26 15:50,1.38,483.42,3.13
2022-06-26 16:00,1.39,490.68,3.14
2022-06-26 16:10,1.4,498,3.15
2022-06-26 16:20,1.4,498,3.15
2022-06-26 16:30,1.41,505.38,3.16
2022-06-26 16:40,1.4,498,3.15
2022-06-26 16:50,1.41,505.38,3.16
2022-06-26 17:00,1.41,505.38,3.16
2022-06-26 17:10,1.41,505.38,3.16
2022-06-26 17:20,1.38,483.42,3.13
2022-06-26 17:30,1.38,483.42,3.13
2022-06-26 17:40,1.39,490.68,3.14
2022-06-26 17:50,1.37,476.21,3.12
2022-06-26 18:00,1.38,483.42,3.13
2022-06-26 18:10,1.37,476.21,3.12
2022-06-26 18:20,1.38,483.42,3.13
2022-06-26 18:30,1.38,483.42,3.13
2022-06-26 18:40,1.38,483.42,3.13
2022-06-26 18:50,1.33,447.93,3.08
2022-06-26 19:00,1.35,461.96,3.1
2022-06-26 19:10,1.37,476.21,3.12
2022-06-26 19:20,1.42,512.81,3.17
2022-06-26 19:30,1.44,527.84,3.19
2022-06-26 19:40,1.46,543.1,3.21
2022-06-26 19:50,1.45,535.44,3.2
2022-06-26 20:00,1.43,520.3,3.18
2022-06-26 20:10,1.4,498,3.15
2022-06-26 20:20,1.37,476.21,3.12
2022-06-26 20:30,1.35,461.96,3.1
2022-06-26 20:40,1.34,454.91,3.09
2022-06-26 20:50,1.34,454.91,3.09
2022-06-26 21:00,1.33,447.93,3.08
2022-06-26 21:10,1.33,447.93,3.08
2022-06-26 21:20,1.32,441,3.07
2022-06-26 21:30,1.31,434.12,3.06
2022-06-26 21:40,1.31,434.12,3.06
2022-06-26 21:50,1.31,434.12,3.06
2022-06-26 22:00,1.32,441,3.07
2022-06-26 22:10,1.32,441,3.07
2022-06-26 22:20,1.32,441,3.07
2022-06-26 22:30,1.32,441,3.07
2022-06-26 22:40,1.31,434.12,3.06
2022-06-26 22:50,1.3,427.3,3.05
2022-06-26 23:00,1.3,427.3,3.05
2022-06-26 23:10,1.29,420.54,3.04
2022-06-26 23:20,1.29,420.54,3.04
2022-06-26 23:30,1.29,420.54,3.04
2022-06-26 23:40,1.28,413.83,3.03
2022-06-26 23:50,1.28,413.83,3.03
2022-06-27 0:00,1.28,413.83,3.03
2022-06-27 0:10,1.27,407.18,3.02
2022-06-27 0:20,1.27,407.18,3.02
2022-06-27 0:30,1.27,407.18,3.02
2022-06-27 0:40,1.26,400.58,3.01
2022-06-27 0:50,1.26,400.58,3.01
2022-06-27 1:00,1.26,400.58,3.01
2022-06-27 1:10,1.26,400.58,3.01
2022-06-27 1:20,1.25,394.04,3
2022-06-27 1:30,1.25,394.04,3
2022-06-27 1:40,1.25,394.04,3
2022-06-27 1:50,1.24,387.55,2.99
2022-06-27 2:00,1.24,387.55,2.99
2022-06-27 2:10,1.24,387.55,2.99
2022-06-27 2:20,1.24,387.55,2.99
2022-06-27 2:30,1.23,381.12,2.98
2022-06-27 2:40,1.23,381.12,2.98
2022-06-27 2:50,1.23,381.12,2.98
2022-06-27 3:00,1.23,381.12,2.98
2022-06-27 3:10,1.22,374.74,2.97
2022-06-27 3:20,1.22,374.74,2.97
2022-06-27 3:30,1.22,374.74,2.97
2022-06-27 3:40,1.22,374.74,2.97
2022-06-27 3:50,1.22,374.74,2.97
2022-06-27 4:00,1.22,374.74,2.97
2022-06-27 4:10,1.21,368.42,2.96
2022-06-27 4:20,1.21,368.42,2.96
2022-06-27 4:30,1.21,368.42,2.96
2022-06-27 4:40,1.2,362.15,2.95
2022-06-27 4:50,1.2,362.15,2.95
2022-06-27 5:00,1.2,362.15,2.95
2022-06-27 5:10,1.2,362.15,2.95
2022-06-27 5:20,1.19,355.94,2.94
2022-06-27 5:30,1.19,355.94,2.94
2022-06-27 5:40,1.19,355.94,2.94
2022-06-27 5:50,1.19,355.94,2.94
2022-06-27 6:00,1.18,349.79,2.93
2022-06-27 6:10,1.18,349.79,2.93
2022-06-27 6:20,1.18,349.79,2.93
2022-06-27 6:30,1.18,349.79,2.93
2022-06-27 6:40,1.19,355.94,2.94
2022-06-27 6:50,1.31,434.12,3.06
2022-06-27 7:00,1.43,520.3,3.18
2022-06-27 7:10,1.57,631,3.32
2022-06-27 7:20,1.63,681.8,3.38
2022-06-27 7:30,1.69,734.64,3.44
2022-06-27 7:40,1.73,770.98,3.48
2022-06-27 7:50,1.76,798.84,3.51
2022-06-27 8:00,1.78,817.69,3.53
2022-06-27 8:10,1.81,846.39,3.56
2022-06-27 8:20,1.87,905.32,3.62
2022-06-27 8:30,1.91,945.75,3.66
2022-06-27 8:40,1.89,925.42,3.64
2022-06-27 8:50,1.86,895.36,3.61
2022-06-27 9:00,1.81,846.39,3.56
2022-06-27 9:10,1.75,789.5,3.5
2022-06-27 9:20,1.71,752.7,3.46
2022-06-27 9:30,1.68,725.69,3.43
2022-06-27 9:40,1.65,699.19,3.4
2022-06-27 9:50,1.63,681.8,3.38
2022-06-27 10:00,1.62,673.2,3.37
2022-06-27 10:10,1.58,639.32,3.33
2022-06-27 10:20,1.55,614.51,3.3
2022-06-27 10:30,1.49,566.4,3.24
2022-06-27 10:40,1.49,566.4,3.24
2022-06-27 10:50,1.47,550.81,3.22
2022-06-27 11:00,1.47,550.81,3.22
2022-06-27 11:10,1.44,527.84,3.19
2022-06-27 11:20,1.43,520.3,3.18
2022-06-27 11:30,1.41,505.38,3.16
2022-06-27 11:40,1.4,498,3.15
2022-06-27 11:50,1.39,490.68,3.14
2022-06-27 12:00,1.37,476.21,3.12
2022-06-27 12:10,1.36,469.05,3.11
2022-06-27 12:20,1.34,454.91,3.09
2022-06-27 12:30,1.33,447.93,3.08
2022-06-27 12:40,1.32,441,3.07
2022-06-27 12:50,1.3,427.3,3.05
2022-06-27 13:00,1.27,407.18,3.02
2022-06-27 13:10,1.26,400.58,3.01
2022-06-27 13:20,1.27,407.18,3.02
2022-06-27 13:30,1.29,420.54,3.04
2022-06-27 13:40,1.33,447.93,3.08
2022-06-27 13:50,1.31,434.12,3.06
2022-06-27 14:00,1.32,441,3.07
2022-06-27 14:10,1.3,427.3,3.05
2022-06-27 14:20,1.3,427.3,3.05
2022-06-27 14:30,1.29,420.54,3.04
2022-06-27 14:40,1.28,413.83,3.03
2022-06-27 14:50,1.28,413.83,3.03
2022-06-27 15:00,1.27,407.18,3.02
2022-06-27 15:10,1.26,400.58,3.01
2022-06-27 15:20,1.26,400.58,3.01
2022-06-27 15:30,1.26,400.58,3.01
2022-06-27 15:40,1.25,394.04,3
2022-06-27 15:50,1.25,394.04,3
2022-06-27 16:00,1.25,394.04,3
2022-06-27 16:10,1.25,394.04,3
2022-06-27 16:20,1.26,400.58,3.01
2022-06-27 16:30,1.26,400.58,3.01
2022-06-27 16:40,1.26,400.58,3.01
2022-06-27 16:50,1.25,394.04,3
2022-06-27 17:00,1.25,394.04,3
2022-06-27 17:10,1.24,387.55,2.99
2022-06-27 17:20,1.23,381.12,2.98
2022-06-27 17:30,1.22,374.74,2.97
2022-06-27 17:40,1.22,374.74,2.97
2022-06-27 17:50,1.22,374.74,2.97
2022-06-27 18:00,1.21,368.42,2.96
2022-06-27 18:10,1.21,368.42,2.96
2022-06-27 18:20,1.16,337.64,2.91
2022-06-27 18:30,1.16,337.64,2.91
2022-06-27 18:40,1.15,331.65,2.9
2022-06-27 18:50,1.16,337.64,2.91
2022-06-27 19:00,1.16,337.64,2.91
2022-06-27 19:10,1.17,343.69,2.92
2022-06-27 19:20,1.17,343.69,2.92
2022-06-27 19:30,1.22,374.74,2.97
2022-06-27 19:40,1.31,434.12,3.06
2022-06-27 19:50,1.4,498,3.15
2022-06-27 20:00,1.45,535.44,3.2
2022-06-27 20:10,1.48,558.57,3.23
2022-06-27 20:20,1.5,574.28,3.25
2022-06-27 20:30,1.51,582.21,3.26
2022-06-27 20:40,1.51,582.21,3.26
2022-06-27 20:50,1.47,550.81,3.22
2022-06-27 21:00,1.42,512.81,3.17
2022-06-27 21:10,1.35,461.96,3.1
2022-06-27 21:20,1.29,420.54,3.04
2022-06-27 21:30,1.26,400.58,3.01
2022-06-27 21:40,1.24,387.55,2.99
2022-06-27 21:50,1.24,387.55,2.99
2022-06-27 22:00,1.22,374.74,2.97
2022-06-27 22:10,1.21,368.42,2.96
2022-06-27 22:20,1.21,368.42,2.96
2022-06-27 22:30,1.22,374.74,2.97
2022-06-27 22:40,1.24,387.55,2.99
2022-06-27 22:50,1.24,387.55,2.99
2022-06-27 23:00,1.24,387.55,2.99
2022-06-27 23:10,1.23,381.12,2.98
2022-06-27 23:20,1.22,374.74,2.97
2022-06-27 23:30,1.21,368.42,2.96
2022-06-27 23:40,1.19,355.94,2.94
2022-06-27 23:50,1.18,349.79,2.93
2022-06-28 0:00,1.16,337.64,2.91
2022-06-28 0:10,1.14,325.72,2.89
2022-06-28 0:20,1.14,325.72,2.89
2022-06-28 0:30,1.13,319.84,2.88
2022-06-28 0:40,1.13,319.84,2.88
2022-06-28 0:50,1.12,314.01,2.87
2022-06-28 1:00,1.12,314.01,2.87
2022-06-28 1:10,1.12,314.01,2.87
2022-06-28 1:20,1.12,314.01,2.87
2022-06-28 1:30,1.12,314.01,2.87
2022-06-28 1:40,1.12,314.01,2.87
2022-06-28 1:50,1.11,308.24,2.86
2022-06-28 2:00,1.09,296.87,2.84
2022-06-28 2:10,1.13,319.84,2.88
2022-06-28 2:20,1.13,319.84,2.88
2022-06-28 2:30,1.15,331.65,2.9
2022-06-28 2:40,1.15,331.65,2.9
2022-06-28 2:50,1.15,331.65,2.9
2022-06-28 3:00,1.13,319.84,2.88
2022-06-28 3:10,1.14,325.72,2.89
2022-06-28 3:20,1.13,319.84,2.88
2022-06-28 3:30,1.12,314.01,2.87
2022-06-28 3:40,1.13,319.84,2.88
2022-06-28 3:50,1.12,314.01,2.87
2022-06-28 4:00,1.12,314.01,2.87
2022-06-28 4:10,1.13,319.84,2.88
2022-06-28 4:20,1.13,319.84,2.88
2022-06-28 4:30,1.13,319.84,2.88
2022-06-28 4:40,1.13,319.84,2.88
2022-06-28 4:50,1.13,319.84,2.88
2022-06-28 5:00,1.13,319.84,2.88
2022-06-28 5:10,1.13,319.84,2.88
2022-06-28 5:20,1.14,325.72,2.89
2022-06-28 5:30,1.14,325.72,2.89
2022-06-28 5:40,1.13,319.84,2.88
2022-06-28 5:50,1.12,314.01,2.87
2022-06-28 6:00,1.13,319.84,2.88
2022-06-28 6:10,1.12,314.01,2.87
2022-06-28 6:20,1.13,319.84,2.88
2022-06-28 6:30,1.13,319.84,2.88
2022-06-28 6:40,1.11,308.24,2.86
2022-06-28 6:50,1.12,314.01,2.87
2022-06-28 7:00,1.17,343.69,2.92
2022-06-28 7:10,1.34,454.91,3.09
2022-06-28 7:20,1.55,614.51,3.3
2022-06-28 7:30,1.69,734.64,3.44
2022-06-28 7:40,1.81,846.39,3.56
2022-06-28 7:50,1.9,935.56,3.65
2022-06-28 8:00,2.03,1072.47,3.78
2022-06-28 8:10,2.19,1254.2,3.94
2022-06-28 8:20,2.26,1338.31,4.01
2022-06-28 8:30,2.32,1412.64,4.07
2022-06-28 8:40,2.37,1476.16,4.12
2022-06-28 8:50,2.39,1501.97,4.14
2022-06-28 9:00,2.38,1489.04,4.13
2022-06-28 9:10,2.37,1476.16,4.12
2022-06-28 9:20,2.3,1387.63,4.05
2022-06-28 9:30,2.24,1313.99,3.99
2022-06-28 9:40,2.15,1207.39,3.9
2022-06-28 9:50,2.09,1138.9,3.84
2022-06-28 10:00,1.99,1029.32,3.74
2022-06-28 10:10,1.94,976.66,3.69
2022-06-28 10:20,1.87,905.32,3.62
2022-06-28 10:30,1.84,875.6,3.59
2022-06-28 10:40,1.83,865.81,3.58
2022-06-28 10:50,1.8,836.77,3.55
2022-06-28 11:00,1.79,827.2,3.54
2022-06-28 11:10,1.77,808.24,3.52
2022-06-28 11:20,1.74,780.21,3.49
2022-06-28 11:30,1.71,752.7,3.46
2022-06-28 11:40,1.68,725.69,3.43
2022-06-28 11:50,1.65,699.19,3.4
2022-06-28 12:00,1.62,673.2,3.37
2022-06-28 12:10,1.61,664.64,3.36
2022-06-28 12:20,1.61,664.64,3.36
2022-06-28 12:30,1.59,647.71,3.34
2022-06-28 12:40,1.55,614.51,3.3
2022-06-28 12:50,1.54,606.35,3.29
2022-06-28 13:00,1.52,590.2,3.27
2022-06-28 13:10,1.5,574.28,3.25
2022-06-28 13:20,1.48,558.57,3.23
2022-06-28 13:30,1.47,550.81,3.22
2022-06-28 13:40,1.47,550.81,3.22
2022-06-28 13:50,1.45,535.44,3.2
2022-06-28 14:00,1.42,512.81,3.17
2022-06-28 14:10,1.42,512.81,3.17
2022-06-28 14:20,1.4,498,3.15
2022-06-28 14:30,1.4,498,3.15
2022-06-28 14:40,1.39,490.68,3.14
2022-06-28 14:50,1.39,490.68,3.14
2022-06-28 15:00,1.38,483.42,3.13
2022-06-28 15:10,1.37,476.21,3.12
2022-06-28 15:20,1.37,476.21,3.12
2022-06-28 15:30,1.34,454.91,3.09
2022-06-28 15:40,1.35,461.96,3.1
2022-06-28 15:50,1.34,454.91,3.09
2022-06-28 16:00,1.33,447.93,3.08
2022-06-28 16:10,1.33,447.93,3.08
2022-06-28 16:20,1.32,441,3.07
2022-06-28 16:30,1.35,461.96,3.1
2022-06-28 16:40,1.38,483.42,3.13
2022-06-28 16:50,1.37,476.21,3.12
2022-06-28 17:00,1.38,483.42,3.13
2022-06-28 17:10,1.38,483.42,3.13
2022-06-28 17:20,1.38,483.42,3.13
2022-06-28 17:30,1.37,476.21,3.12
2022-06-28 17:40,1.38,483.42,3.13
2022-06-28 17:50,1.38,483.42,3.13
2022-06-28 18:00,1.38,483.42,3.13
2022-06-28 18:10,1.39,490.68,3.14
2022-06-28 18:20,1.4,498,3.15
2022-06-28 18:30,1.39,490.68,3.14
2022-06-28 18:40,1.4,498,3.15
2022-06-28 18:50,1.4,498,3.15
2022-06-28 19:00,1.4,498,3.15
2022-06-28 19:10,1.4,498,3.15
2022-06-28 19:20,1.41,505.38,3.16
2022-06-28 19:30,1.41,505.38,3.16
2022-06-28 19:40,1.49,566.4,3.24
2022-06-28 19:50,1.6,656.15,3.35
2022-06-28 20:00,1.77,808.24,3.52
2022-06-28 20:10,1.86,895.36,3.61
2022-06-28 20:20,1.92,955.99,3.67
2022-06-28 20:30,1.95,987.08,3.7
2022-06-28 20:40,1.98,1018.67,3.73
2022-06-28 20:50,1.99,1029.32,3.74
2022-06-28 21:00,1.97,1008.08,3.72
2022-06-28 21:10,1.95,987.08,3.7
2022-06-28 21:20,1.9,935.56,3.65
2022-06-28 21:30,1.84,875.6,3.59
2022-06-28 21:40,1.79,827.2,3.54
2022-06-28 21:50,1.75,789.5,3.5
2022-06-28 22:00,1.72,761.81,3.47
2022-06-28 22:10,1.7,743.64,3.45
2022-06-28 22:20,1.7,743.64,3.45
2022-06-28 22:30,1.71,752.7,3.46
2022-06-28 22:40,1.72,761.81,3.47
2022-06-28 22:50,1.72,761.81,3.47
2022-06-28 23:00,1.72,761.81,3.47
2022-06-28 23:10,1.72,761.81,3.47
2022-06-28 23:20,1.72,761.81,3.47
2022-06-28 23:30,1.71,752.7,3.46
2022-06-28 23:40,1.67,716.8,3.42
2022-06-28 23:50,1.66,707.97,3.41
